,segment_id,mean,median,std
2273,1997221.0,1449.0,1449.0,0.0
2274,2587851.0,166.0,166.0,0.0
2275,657598.0,1003.0,1003.0,0.0
2276,1608687.0,363.0,363.0,0.0
2277,6488097.0,637.0,637.0,0.0
2278,1520784.0,770.0,770.0,0.0
2279,6141145.0,290.0,290.0,0.0
2280,4450198.0,505.0,505.0,0.0
2281,4102164.0,148.0,148.0,0.0
2282,6337256.0,81.0,81.0,0.0
2283,6976250.0,102.0,102.0,0.0
2284,1283414.0,282.0,282.0,0.0
2285,6128944.0,212.0,212.0,0.0
2286,3247221.0,285.0,285.0,0.0
2287,926297.0,182.0,182.0,0.0
2288,2587824.0,14.0,14.0,0.0
2289,6996362.0,154.0,147.0,16.1354560262941
2290,7001478.0,201.8,202.0,16.59397481015323
2291,1437643.0,512.3333333333334,481.5,57.36045869954513
2292,3783704.0,1714.5,1714.5,52.5
2293,4404950.0,46.0,46.0,0.0
2294,4404953.0,50.0,50.0,0.0
2295,4404972.0,69.0,69.0,0.0
2296,4404982.0,61.0,61.0,0.0
2297,2440792.0,701.0,701.0,0.0
2298,4801955.0,198.0,198.0,0.0
2299,1002098.0,458.0,458.0,0.0
2300,644753.0,522.0,522.0,0.0
2301,5176740.0,725.0,725.0,0.0
2302,644754.0,896.0,896.0,0.0
2303,3751596.0,207.0,207.0,0.0
2304,6923635.0,159.0,159.0,12.0
2305,3630981.0,259.0,259.0,25.0
2306,7018969.0,773.0,773.0,0.0
2307,7022517.0,194.0,194.0,0.0
2308,7022774.0,666.0,660.5,23.266571155486865
2309,7022871.0,262.5,262.5,7.5
2310,7031064.0,1225.1666666666667,1199.0,87.84345292747902
2311,7033582.0,1349.0,1349.0,0.0
2312,629538.0,1083.0,1046.5,79.89680844689605
2313,7042359.0,196.0,196.0,0.0
2314,7044240.0,201.5,195.5,17.755280904564703
2315,1527800.0,582.0,582.0,0.0
2316,5954488.0,467.0,467.0,0.0
2317,7047674.0,383.875,372.5,45.87329697111382
2318,7048695.0,88.5,88.5,3.5
2319,7057284.0,4239.5,4239.5,114.5
2320,7058457.0,46.0,46.0,0.0
2321,7059701.0,23.0,23.0,0.0
2322,7063398.0,265.0,265.0,0.0
2323,7067503.0,560.0,560.0,0.0
2324,7067680.0,165.74074074074073,154.0,53.21764716540626
2325,7067792.0,741.0,739.5,32.07023542164915
2326,7071473.0,128.0,128.0,0.0
2327,7073077.0,207.8,206.0,12.82809416865966
2328,7073953.0,54.25,56.0,5.356071321407137
2329,816889.0,203.0,203.0,0.0
2330,816890.0,30.0,30.0,0.0
2331,4911126.0,55.0,55.0,0.0
2332,4278631.0,66.0,66.0,0.0
2333,816891.0,260.0,260.0,0.0
2334,816892.0,260.0,260.0,0.0
2335,4278886.0,49.0,49.0,0.0
2336,816893.0,271.0,271.0,0.0
2337,4457544.0,23.0,23.0,0.0
2338,1328007.0,64.0,64.0,0.0
2339,816897.0,182.0,182.0,0.0
2340,4042308.0,388.0,388.0,0.0
2341,816898.0,468.0,468.0,0.0
2342,816899.0,410.0,410.0,0.0
2343,865908.0,104.0,104.0,0.0
2344,1310178.0,249.0,249.0,0.0
2345,4784965.0,37.0,37.0,0.0
2346,5045739.0,40.0,40.0,0.0
2347,816900.0,586.0,586.0,0.0
2348,4404511.0,63.0,63.0,0.0
2349,4404517.0,42.0,42.0,0.0
2350,816901.0,199.0,199.0,0.0
2351,1650257.0,72.0,72.0,0.0
2352,816904.0,54.0,54.0,0.0
2353,4350725.0,33.0,33.0,0.0
2354,4350735.0,21.0,21.0,0.0
2355,832099.0,87.0,87.0,0.0
2356,816905.0,333.0,333.0,0.0
2357,832106.0,256.0,256.0,0.0
2358,816906.0,37.0,37.0,0.0
2359,4911152.0,41.0,41.0,0.0
2360,4278580.0,82.0,82.0,0.0
2361,5299110.0,33.0,33.0,0.0
2362,6058599.0,3399.0,3399.0,0.0
2363,6055186.0,3472.0,3472.0,0.0
2364,6054259.0,3592.0,3592.0,0.0
2365,7077071.0,126.4,125.0,3.0724582991474434
2366,7077086.0,251.83333333333334,253.0,12.171232020173179
2367,7080689.0,5228.5,5228.5,429.5
